An exemple of a three columns data file
Frequency		Real_Z			Imag_Z
1000000.000000000000	1002.533025707866	-1593.136948918278
831763.771103000034	1003.661331967358	-1915.369734188152
691830.970918999984	1005.292226208436	-2302.777158707462
575439.937337000038	1007.649576204632	-2768.540558821840
478630.092323000018	1011.056963999798	-3328.506519367751
398107.170554000010	1015.982096793948	-4001.725318992053
331131.121482999995	1023.100993868817	-4811.097811882199
275422.870333999977	1033.390751688249	-5784.152330702285
229086.765276999998	1048.263602614690	-6953.977304586273
190546.071796000003	1069.760630951238	-8360.340037205375
158489.319245999999	1100.831657156320	-10051.027473157927
131825.673856000008	1145.739541607581	-12083.450683795761
109647.819614000007	1210.644055009238	-14526.560909886186
91201.083935999995	1304.444728816795	-17463.130625912541
75857.757503000001	1439.996850387564	-20992.456892097562
63095.734448000003	1635.864322422839	-25233.543690234153
52480.746025000000	1918.843328445358	-30328.810426540560
43651.583224000002	2327.589322923181	-36448.347137093886
36307.805477000002	2917.816286924686	-43794.678942856859
30199.517204000000	3769.721844008753	-52607.888556932754
25118.864314999999	4998.532950070437	-63170.735109394758
20892.961308999998	6769.362726761198	-75813.032924599261
17378.008287000001	9317.890204940944	-90913.908784681815
14454.397708000000	12978.627158681456	-108899.481956102929
12022.644345999999	18222.489265830391	-130231.795947921593
10000.000000000000	25704.548362153011	-155382.251073708146
8317.637710999999	36320.259668299215	-184779.279020063404
6918.309709000000	51262.526925064441	-218716.107259814802
5754.399373000000	72060.490548549380	-257202.311265847965
4786.300923000000	100562.206738842098	-299747.760484982049
3981.071705000000	138799.903854252596	-345089.457739954115
3311.311215000000	188662.473963904514	-390922.858035221753
2754.228703000000	251329.251816619973	-433780.292716189520
2290.867653000000	326536.489850203215	-469269.506330700765
1905.460718000000	411952.614402918261	-492841.799954859655
1584.893192000000	503096.500285867659	-500999.807684724568
1318.256739000000	594101.473614445654	-492463.240175398939
1096.478196000000	679136.029899584128	-468643.443708318401
912.010839000000	753806.953035145415	-433126.809200625400
758.577575000000	815884.383157063507	-390492.960298441408
630.957344000000	865186.302915289647	-345119.809034475590
524.807460000000	902939.931283955228	-300440.886454904160
436.515832000000	931051.560986251569	-258728.493508589424
363.078055000000	951550.984305179327	-221226.955356226826
301.995172000000	966274.317873607504	-188424.692787781707
251.188643000000	976736.335077618946	-160326.512534542795
208.929613000000	984117.014348672818	-136667.619847042137
173.780083000000	989302.044279242864	-117060.440736294520
144.543977000000	992940.489631939561	-101086.184882528469
120.226443000000	995501.222552898338	-88347.498168426871
100.000000000000	997320.921220137620	-78496.242158874651
83.176377000000	998642.200324903823	-71246.539291974070
69.183097000000	999642.952789271016	-66379.759778793697
57.543994000000	1000458.831377823600	-63745.572411548172
47.863009000000	1001200.905199200260	-63261.496165968638
39.810717000000	1001970.383846666550	-64912.292257735127
33.113112000000	1002872.141029318560	-68749.825040505035
27.542287000000	1004028.685534471650	-74893.500800668335
22.908677000000	1005596.261358253080	-83530.905655701470
19.054607000000	1007784.891071760790	-94917.665650771101
15.848932000000	1010884.341564004660	-109374.627466173158
13.182567000000	1015298.054527839410	-127279.151176960833
10.964782000000	1021586.625156686290	-149045.022513272299
9.120108000000	1030520.860984495960	-175082.663538051129
7.585776000000	1043140.314630607730	-205727.142566971510
6.309573000000	1060804.921304257820	-241118.589741316973
5.248075000000	1085211.988790775420	-281019.178788078599
4.365158000000	1118329.541783373570	-324564.188547083060
3.630781000000	1162174.104786507090	-369977.534774264728
3.019952000000	1218365.251371683090	-414353.099657977407
2.511886000000	1287455.037687233650	-453684.014709460024
2.089296000000	1368200.478737762900	-483355.005724101909
1.737801000000	1457155.451830373150	-499165.942128896945
1.445440000000	1548998.035550975470	-498598.972879604377
1.202265000000	1637683.665219699960	-481710.101013627485
1.000000000000	1717956.405540877490	-451105.561651056399
0.831764000000	1786469.127269719500	-411018.923706438799
0.691831000000	1842074.110107085200	-366041.476907012052
0.575440000000	1885387.926197419880	-320120.565219411044
0.478630000000	1918061.084878034190	-276090.463646716380
0.398107000000	1942115.271661558190	-235658.850459368608
0.331131000000	1959508.800033497860	-199631.325682317838
0.275423000000	1971923.273086677770	-168194.607520774705
0.229087000000	1980701.916406396310	-141161.851652756304
0.190546000000	1986868.802057757970	-118151.470405054657
0.158489000000	1991180.871078952680	-98703.353847961436
0.131826000000	1994186.143582750580	-82347.164920769734
0.109648000000	1996276.051457950850	-68637.313355134654
0.091201000000	1997727.078180469570	-57173.032636361007
0.075858000000	1998733.386585937810	-47602.616632554324
0.063096000000	1999430.787379332820	-39621.819991568307
0.052481000000	1999913.843495714710	-32971.943854239180
0.043651000000	2000248.339027550070	-27433.543332979618
0.036308000000	2000479.837711798030	-22823.935757711788
0.030199000000	2000640.094103246930	-18986.736839984827
0.025119000000	2000750.967117192690	-15794.585490664296
0.020893000000	2000827.699338812380	-13138.324653736445
0.017378000000	2000880.791291709760	-10928.536717263187
0.014454000000	2000917.529153224780	-9090.048782976422
0.012023000000	2000942.936148339180	-7561.396892993979
0.010000000000	2000960.523101401050	-6289.220452065320
