Freq /Hz, Zr , Zi ; Name: sim_
1.000000E+7	9.896268E-3	-1.070798E+0
8.341801E+6	1.422073E-2	-1.283590E+0
6.958565E+6	2.043427E-2	-1.538634E+0
5.804697E+6	2.936146E-2	-1.844298E+0
4.842163E+6	4.218608E-2	-2.210585E+0
4.039236E+6	6.060688E-2	-2.649449E+0
3.369450E+6	8.706006E-2	-3.175147E+0
2.810729E+6	1.250363E-1	-3.804648E+0
2.344654E+6	1.795306E-1	-4.558088E+0
1.955864E+6	2.576773E-1	-5.459244E+0
1.631543E+6	3.696394E-1	-6.536013E+0
1.361000E+6	5.298376E-1	-7.820799E+0
1.135320E+6	7.586217E-1	-9.350692E+0
9.470610E+5	1.084478E+0	-1.116722E+1
7.900195E+5	1.546824E+0	-1.331529E+1
6.590185E+5	2.199295E+0	-1.584083E+1
5.497402E+5	3.113110E+0	-1.878634E+1
4.585823E+5	4.379505E+0	-2.218355E+1
3.825403E+5	6.109260E+0	-2.604280E+1
3.191075E+5	8.426229E+0	-3.033963E+1
2.661931E+5	1.145125E+1	-3.500223E+1
2.220530E+5	1.527463E+1	-3.990693E+1
1.852322E+5	1.992163E+1	-4.489259E+1
1.545170E+5	2.532586E+1	-4.980136E+1
1.288950E+5	3.133283E+1	-5.454011E+1
1.075217E+5	3.774869E+1	-5.913641E+1
8.969245E+4	4.442428E+1	-6.375476E+1
7.481966E+4	5.133912E+1	-6.865527E+1
6.241308E+4	5.864886E+1	-7.410785E+1
5.206375E+4	6.668103E+1	-8.029244E+1
4.343054E+4	7.588415E+1	-8.721021E+1
3.622890E+4	8.673889E+1	-9.461923E+1
3.022143E+4	9.963484E+1	-1.020079E+2
2.521011E+4	1.147228E+2	-1.086320E+2
2.102978E+4	1.317798E+2	-1.136429E+2
1.754262E+4	1.501566E+2	-1.163058E+2
1.463371E+4	1.688739E+2	-1.162384E+2
1.220715E+4	1.868637E+2	-1.135563E+2
1.018296E+4	2.032538E+2	-1.088380E+2
8.494422E+3	2.175632E+2	-1.029335E+2
7.085878E+3	2.297422E+2	-9.672287E+1
5.910899E+3	2.400864E+2	-9.092772E+1
4.930755E+3	2.491006E+2	-8.601585E+1
4.113138E+3	2.573692E+2	-8.217904E+1
3.431098E+3	2.654527E+2	-7.935057E+1
2.862153E+3	2.738022E+2	-7.724245E+1
2.387552E+3	2.826823E+2	-7.540429E+1
1.991648E+3	2.921129E+2	-7.331657E+1
1.661393E+3	3.018561E+2	-7.051730E+1
1.385901E+3	3.114797E+2	-6.672902E+1
1.156091E+3	3.204878E+2	-6.193019E+1
9.643884E+2	3.284664E+2	-5.633397E+1
8.044736E+2	3.351778E+2	-5.029111E+1
6.710759E+2	3.405762E+2	-4.417343E+1
5.597982E+2	3.447617E+2	-3.828900E+1
4.669725E+2	3.479143E+2	-3.284646E+1
3.895392E+2	3.502372E+2	-2.795770E+1
3.249459E+2	3.519211E+2	-2.365933E+1
2.710634E+2	3.531274E+2	-1.993797E+1
2.261157E+2	3.539841E+2	-1.675148E+1
1.886212E+2	3.545889E+2	-1.404421E+1
1.573441E+2	3.550140E+2	-1.175672E+1
1.312533E+2	3.553119E+2	-9.831379E+0
1.094889E+2	3.555202E+2	-8.215234E+0
9.133346E+1	3.556657E+2	-6.861194E+0
7.618856E+1	3.557671E+2	-5.728248E+0
6.355498E+1	3.558378E+2	-4.781168E+0
5.301630E+1	3.558871E+2	-3.989970E+0
4.422515E+1	3.559214E+2	-3.329291E+0
3.689174E+1	3.559453E+2	-2.777773E+0
3.077436E+1	3.559619E+2	-2.317479E+0
2.567136E+1	3.559735E+2	-1.933379E+0
2.141454E+1	3.559816E+2	-1.612893E+0
1.786358E+1	3.559872E+2	-1.345505E+0
1.490144E+1	3.559911E+2	-1.122430E+0
1.243049E+1	3.559938E+2	-9.363293E-1
1.036927E+1	3.559957E+2	-7.810794E-1
8.649836E+0	3.559970E+2	-6.515679E-1
7.215521E+0	3.559979E+2	-5.435291E-1
6.019045E+0	3.559985E+2	-4.534035E-1
5.020967E+0	3.559990E+2	-3.782216E-1
4.188391E+0	3.559993E+2	-3.155057E-1
3.493873E+0	3.559995E+2	-2.631891E-1
2.914519E+0	3.559997E+2	-2.195474E-1
2.431234E+0	3.559998E+2	-1.831422E-1
2.028087E+0	3.559998E+2	-1.527737E-1
1.691790E+0	3.559999E+2	-1.274408E-1
1.411258E+0	3.559999E+2	-1.063086E-1
1.177243E+0	3.559999E+2	-8.868057E-2
9.820328E-1	3.560000E+2	-7.397558E-2
8.191922E-1	3.560000E+2	-6.170897E-2
6.833539E-1	3.560000E+2	-5.147640E-2
5.700402E-1	3.560000E+2	-4.294059E-2
4.755162E-1	3.560000E+2	-3.582019E-2
3.966662E-1	3.560000E+2	-2.988049E-2
3.308911E-1	3.560000E+2	-2.492571E-2
2.760228E-1	3.560000E+2	-2.079253E-2
2.302527E-1	3.560000E+2	-1.734472E-2
1.920722E-1	3.560000E+2	-1.446862E-2
1.602228E-1	3.560000E+2	-1.206944E-2
1.336547E-1	3.560000E+2	-1.006808E-2
1.114921E-1	3.560000E+2	-8.398595E-3
9.300449E-2	3.560000E+2	-7.005941E-3
7.758250E-2	3.560000E+2	-5.844217E-3
6.471778E-2	3.560000E+2	-4.875130E-3
5.398629E-2	3.560000E+2	-4.066736E-3
4.503429E-2	3.560000E+2	-3.392391E-3
3.756671E-2	3.560000E+2	-2.829865E-3
3.133740E-2	3.560000E+2	-2.360617E-3
