dev3221_imps_34, freq /Hz, Zr , Zi, Zr calc, Zi calc
4.798036E+4;8.527180E+4;-3.000320E+4;8.533893E+4;-3.174424E+4
4.130187E+4;8.821530E+4;-2.800850E+4;8.861558E+4;-2.981540E+4
3.555298E+4;9.083710E+4;-2.600810E+4;9.156717E+4;-2.782581E+4
3.060428E+4;9.317120E+4;-2.404650E+4;9.420376E+4;-2.582104E+4
2.634441E+4;9.523030E+4;-2.214500E+4;9.654239E+4;-2.383928E+4
2.267748E+4;9.704750E+4;-2.032830E+4;9.860474E+4;-2.191109E+4
1.952095E+4;9.863830E+4;-1.860920E+4;1.004150E+5;-2.005970E+4
1.680379E+4;1.000460E+5;-1.699800E+4;1.019983E+5;-1.830167E+4
1.446483E+4;1.012810E+5;-1.550120E+4;1.033794E+5;-1.664784E+4
1.245144E+4;1.023720E+5;-1.411170E+4;1.045818E+5;-1.510428E+4
1.071830E+4;1.033290E+5;-1.283620E+4;1.056276E+5;-1.367328E+4
9.226397E+3;1.041730E+5;-1.166570E+4;1.065365E+5;-1.235417E+4
7.942156E+3;1.049200E+5;-1.059560E+4;1.073265E+5;-1.114412E+4
6.836670E+3;1.055850E+5;-9.621460E+3;1.080133E+5;-1.003874E+4
5.885060E+3;1.061690E+5;-8.739690E+3;1.086109E+5;-9.032633E+3
5.065906E+3;1.066970E+5;-7.935380E+3;1.091314E+5;-8.119756E+3
4.360772E+3;1.071670E+5;-7.208200E+3;1.095852E+5;-7.293757E+3
3.753787E+3;1.075900E+5;-6.553310E+3;1.099816E+5;-6.548209E+3
3.231289E+3;1.079650E+5;-5.961790E+3;1.103282E+5;-5.876775E+3
2.781519E+3;1.083080E+5;-5.426920E+3;1.106319E+5;-5.273335E+3
2.394354E+3;1.086210E+5;-4.947430E+3;1.108984E+5;-4.732064E+3
2.061079E+3;1.089040E+5;-4.516550E+3;1.111329E+5;-4.247487E+3
1.774193E+3;1.091620E+5;-4.127910E+3;1.113395E+5;-3.814508E+3
1.527239E+3;1.094050E+5;-3.780210E+3;1.115220E+5;-3.428421E+3
1.314660E+3;1.096220E+5;-3.473170E+3;1.116837E+5;-3.084912E+3
1.131669E+3;1.098220E+5;-3.194390E+3;1.118273E+5;-2.780050E+3
9.741499E+2;1.100080E+5;-2.947260E+3;1.119552E+5;-2.510277E+3
8.385559E+2;1.101820E+5;-2.726380E+3;1.120697E+5;-2.272387E+3
7.218355E+2;1.103430E+5;-2.533600E+3;1.121724E+5;-2.063509E+3
6.213617E+2;1.104820E+5;-2.360000E+3;1.122651E+5;-1.881088E+3
5.348731E+2;1.106210E+5;-2.208080E+3;1.123493E+5;-1.722866E+3
4.604230E+2;1.107520E+5;-2.078660E+3;1.124261E+5;-1.586861E+3
3.963357E+2;1.108820E+5;-1.964530E+3;1.124968E+5;-1.471352E+3
3.411689E+2;1.110050E+5;-1.864300E+3;1.125624E+5;-1.374860E+3
2.936809E+2;1.111220E+5;-1.789060E+3;1.126238E+5;-1.296138E+3
2.528028E+2;1.112460E+5;-1.729600E+3;1.126819E+5;-1.234152E+3
2.176147E+2;1.113300E+5;-1.674910E+3;1.127376E+5;-1.188078E+3
1.873244E+2;1.114380E+5;-1.643500E+3;1.127916E+5;-1.157288E+3
1.612504E+2;1.115380E+5;-1.620040E+3;1.128446E+5;-1.141341E+3
1.388056E+2;1.116500E+5;-1.612880E+3;1.128974E+5;-1.139987E+3
1.194849E+2;1.117380E+5;-1.613970E+3;1.129506E+5;-1.153155E+3
1.028536E+2;1.118450E+5;-1.642280E+3;1.130050E+5;-1.180957E+3
8.853717E+1;1.119400E+5;-1.671780E+3;1.130612E+5;-1.223689E+3
7.621350E+1;1.120350E+5;-1.728650E+3;1.131200E+5;-1.281834E+3
6.560518E+1;1.121480E+5;-1.793570E+3;1.131821E+5;-1.356067E+3
5.647346E+1;1.122700E+5;-1.903340E+3;1.132483E+5;-1.447263E+3
4.861280E+1;1.125610E+5;-1.870940E+3;1.133195E+5;-1.556512E+3
4.184628E+1;1.124590E+5;-2.093520E+3;1.133965E+5;-1.685124E+3
3.602161E+1;1.125920E+5;-2.242390E+3;1.134803E+5;-1.834652E+3
3.100768E+1;1.127150E+5;-2.419580E+3;1.135719E+5;-2.006908E+3
2.669166E+1;1.128470E+5;-2.605180E+3;1.136725E+5;-2.203985E+3
2.297639E+1;1.129890E+5;-2.829810E+3;1.137833E+5;-2.428282E+3
1.977826E+1;1.131440E+5;-3.082770E+3;1.139057E+5;-2.682534E+3
1.702528E+1;1.132930E+5;-3.371520E+3;1.140412E+5;-2.969845E+3
1.465550E+1;1.134770E+5;-3.705880E+3;1.141915E+5;-3.293726E+3
1.261557E+1;1.136800E+5;-4.068340E+3;1.143584E+5;-3.658137E+3
1.085958E+1;1.138830E+5;-4.489120E+3;1.145441E+5;-4.067537E+3
9.348012E+0;1.140940E+5;-4.980750E+3;1.147507E+5;-4.526937E+3
8.046843E+0;1.143390E+5;-5.520160E+3;1.149808E+5;-5.041961E+3
6.926786E+0;1.146350E+5;-6.129210E+3;1.152373E+5;-5.618914E+3
5.962632E+0;1.149240E+5;-6.806640E+3;1.155234E+5;-6.264860E+3
5.132680E+0;1.152560E+5;-7.585060E+3;1.158425E+5;-6.987710E+3
4.418252E+0;1.156340E+5;-8.424620E+3;1.161987E+5;-7.796311E+3
3.803266E+0;1.160060E+5;-9.441630E+3;1.165962E+5;-8.700562E+3
3.273881E+0;1.165610E+5;-1.048610E+4;1.170401E+5;-9.711529E+3
2.818183E+0;1.170640E+5;-1.173660E+4;1.175359E+5;-1.084158E+4
2.425914E+0;1.177290E+5;-1.304330E+4;1.180896E+5;-1.210454E+4
2.088246E+0;1.182690E+5;-1.469160E+4;1.187081E+5;-1.351585E+4
1.797579E+0;1.191160E+5;-1.647470E+4;1.193991E+5;-1.509274E+4
1.547370E+0;1.202770E+5;-1.817050E+4;1.201713E+5;-1.685449E+4
1.331988E+0;1.208860E+5;-2.047420E+4;1.210341E+5;-1.882260E+4
1.146586E+0;1.222580E+5;-2.241490E+4;1.219983E+5;-2.102107E+4
9.869903E-1;1.234210E+5;-2.551770E+4;1.230760E+5;-2.347669E+4
8.496090E-1;1.245790E+5;-2.783760E+4;1.242807E+5;-2.621938E+4
7.313501E-1;1.266570E+5;-3.116030E+4;1.256274E+5;-2.928249E+4
6.295521E-1;1.279930E+5;-3.506970E+4;1.271330E+5;-3.270325E+4
5.419234E-1;1.296050E+5;-3.830120E+4;1.288164E+5;-3.652317E+4
4.664919E-1;1.322350E+5;-4.209350E+4;1.306990E+5;-4.078857E+4
4.015600E-1;1.351590E+5;-4.703270E+4;1.328045E+5;-4.555103E+4
3.456659E-1;1.377810E+5;-5.284940E+4;1.351596E+5;-5.086812E+4
2.975521E-1;1.401820E+5;-5.899500E+4;1.377944E+5;-5.680390E+4
2.561352E-1;1.426770E+5;-6.516190E+4;1.407426E+5;-6.342980E+4
2.204830E-1;1.458260E+5;-7.148220E+4;1.440421E+5;-7.082535E+4
1.897936E-1;1.497680E+5;-7.857510E+4;1.477354E+5;-7.907898E+4
1.633759E-1;1.543080E+5;-8.666000E+4;1.518705E+5;-8.828916E+4
1.406352E-1;1.595910E+5;-9.595860E+4;1.565015E+5;-9.856540E+4
1.210599E-1;1.653860E+5;-1.065260E+5;1.616893E+5;-1.100294E+5
1.042093E-1;1.717590E+5;-1.183680E+5;1.675024E+5;-1.228161E+5
8.970424E-2;1.786060E+5;-1.317930E+5;1.740187E+5;-1.370755E+5
7.721802E-2;1.862820E+5;-1.468130E+5;1.813257E+5;-1.529741E+5
6.646992E-2;1.947240E+5;-1.637680E+5;1.895226E+5;-1.706956E+5
5.721780E-2;2.039220E+5;-1.826410E+5;1.987221E+5;-1.904441E+5
4.925361E-2;2.138480E+5;-2.039680E+5;2.090514E+5;-2.124444E+5
4.239787E-2;2.255500E+5;-2.275520E+5;2.206557E+5;-2.369456E+5
3.649646E-2;2.380540E+5;-2.541530E+5;2.336995E+5;-2.642207E+5
3.141636E-2;2.525190E+5;-2.845090E+5;2.483708E+5;-2.945718E+5
2.704354E-2;2.681540E+5;-3.176570E+5;2.648826E+5;-3.283271E+5
2.327930E-2;2.856430E+5;-3.553260E+5;2.834799E+5;-3.658498E+5
2.003901E-2;3.055130E+5;-3.971740E+5;3.044415E+5;-4.075334E+5
1.724977E-2;3.287330E+5;-4.436610E+5;3.280864E+5;-4.538057E+5
1.484871E-2;3.542500E+5;-4.965720E+5;3.547814E+5;-5.051324E+5
1.278188E-2;3.839980E+5;-5.539820E+5;3.849452E+5;-5.620111E+5
1.100283E-2;4.179740E+5;-6.189380E+5;4.190573E+5;-6.249737E+5
9.471250E-3;4.571090E+5;-6.910920E+5;4.576758E+5;-6.945978E+5
8.152838E-3;5.017210E+5;-7.707950E+5;5.014327E+5;-7.714780E+5
7.018173E-3;5.498190E+5;-8.593170E+5;5.510440E+5;-8.562168E+5
6.041248E-3;6.105240E+5;-9.561580E+5;6.073636E+5;-9.494875E+5
5.200320E-3;6.779950E+5;-1.059500E+6;6.713365E+5;-1.051917E+6
4.476419E-3;7.530980E+5;-1.175940E+6;7.440566E+5;-1.164143E+6
dev3221_imps_33, freq /Hz, Zr , Zi, Zr calc, Zi calc
5.000000E+6;2.302790E+3;-4.372530E+3;2.825870E+3;-6.215076E+3
4.304039E+6;2.499580E+3;-5.137940E+3;3.203636E+3;-6.927116E+3
3.704951E+6;2.739930E+3;-5.990360E+3;3.635279E+3;-7.714612E+3
3.189251E+6;3.033540E+3;-6.938630E+3;4.129017E+3;-8.583845E+3
2.745333E+6;3.393010E+3;-7.995080E+3;4.694337E+3;-9.541113E+3
2.363204E+6;3.834900E+3;-9.172080E+3;5.342162E+3;-1.059254E+4
2.034265E+6;4.381250E+3;-1.047280E+4;6.085019E+3;-1.174381E+4
1.751111E+6;5.045180E+3;-1.190590E+4;6.937192E+3;-1.299989E+4
1.507370E+6;5.852790E+3;-1.347940E+4;7.914849E+3;-1.436453E+4
1.297556E+6;6.829680E+3;-1.519530E+4;9.036110E+3;-1.583981E+4
1.116947E+6;8.005250E+3;-1.705300E+4;1.032104E+4;-1.742546E+4
9.614765E+5;9.234570E+3;-1.864710E+4;1.179149E+4;-1.911816E+4
8.276465E+5;1.091070E+4;-2.084240E+4;1.347078E+4;-2.091063E+4
7.124447E+5;1.288770E+4;-2.312420E+4;1.538310E+4;-2.279078E+4
6.132780E+5;1.519540E+4;-2.546420E+4;1.755260E+4;-2.474076E+4
5.279145E+5;1.785900E+4;-2.782120E+4;2.000217E+4;-2.673622E+4
4.544330E+5;2.089860E+4;-3.014850E+4;2.275176E+4;-2.874566E+4
3.911795E+5;2.432430E+4;-3.239060E+4;2.581635E+4;-3.073034E+4
3.367304E+5;2.813110E+4;-3.448070E+4;2.920368E+4;-3.264471E+4
2.898602E+5;3.229370E+4;-3.634800E+4;3.291182E+4;-3.443767E+4
2.495140E+5;3.677870E+4;-3.793350E+4;3.692709E+4;-3.605468E+4
2.147836E+5;4.152780E+4;-3.917320E+4;4.122238E+4;-3.744081E+4
1.848874E+5;4.647550E+4;-4.002340E+4;4.575662E+4;-3.854450E+4
1.591525E+5;5.153320E+4;-4.045250E+4;5.047543E+4;-3.932167E+4
1.369998E+5;5.661320E+4;-4.044560E+4;5.531333E+4;-3.973962E+4
1.179305E+5;6.163400E+4;-4.001920E+4;6.019727E+4;-3.978022E+4
1.015155E+5;6.650790E+4;-3.919790E+4;6.505118E+4;-3.944169E+4
8.738533E+4;7.116400E+4;-3.802330E+4;6.980099E+4;-3.873884E+4
7.522198E+4;7.554890E+4;-3.655350E+4;7.437926E+4;-3.770151E+4
6.475168E+4;7.962200E+4;-3.485090E+4;7.872905E+4;-3.637169E+4
5.573875E+4;8.335990E+4;-3.297630E+4;8.280636E+4;-3.479972E+4
4.798036E+4;8.675480E+4;-3.099170E+4;8.658116E+4;-3.304016E+4
4.130187E+4;8.981170E+4;-2.895350E+4;9.003703E+4;-3.114792E+4
3.555298E+4;9.254220E+4;-2.690540E+4;9.316973E+4;-2.917506E+4
3.060428E+4;9.497160E+4;-2.488980E+4;9.598515E+4;-2.716843E+4
2.634441E+4;9.711870E+4;-2.293390E+4;9.849696E+4;-2.516831E+4
2.267748E+4;9.901260E+4;-2.106110E+4;1.007242E+5;-2.320772E+4
1.952095E+4;1.006720E+5;-1.928710E+4;1.026894E+5;-2.131252E+4
1.680379E+4;1.021410E+5;-1.762310E+4;1.044164E+5;-1.950188E+4
1.446483E+4;1.034280E+5;-1.607210E+4;1.059296E+5;-1.778907E+4
1.245144E+4;1.045640E+5;-1.463580E+4;1.072526E+5;-1.618230E+4
1.071830E+4;1.055600E+5;-1.331350E+4;1.084075E+5;-1.468570E+4
9.226397E+3;1.064400E+5;-1.210060E+4;1.094148E+5;-1.330015E+4
7.942156E+3;1.072180E+5;-1.099180E+4;1.102931E+5;-1.202404E+4
6.836670E+3;1.079090E+5;-9.980980E+3;1.110590E+5;-1.085394E+4
5.885060E+3;1.085150E+5;-9.058670E+3;1.117270E+5;-9.785159E+3
5.065906E+3;1.090670E+5;-8.229800E+3;1.123103E+5;-8.812169E+3
4.360772E+3;1.095510E+5;-7.476430E+3;1.128199E+5;-7.928964E+3
3.753787E+3;1.099920E+5;-6.797360E+3;1.132658E+5;-7.129319E+3
3.231289E+3;1.103830E+5;-6.183510E+3;1.136563E+5;-6.406995E+3
2.781519E+3;1.107410E+5;-5.628850E+3;1.139989E+5;-5.755882E+3
2.394354E+3;1.110640E+5;-5.130160E+3;1.143000E+5;-5.170105E+3
2.061079E+3;1.113570E+5;-4.680540E+3;1.145649E+5;-4.644085E+3
1.774193E+3;1.116230E+5;-4.276990E+3;1.147984E+5;-4.172590E+3
1.527239E+3;1.118750E+5;-3.921190E+3;1.150047E+5;-3.750753E+3
1.314660E+3;1.120950E+5;-3.597860E+3;1.151873E+5;-3.374085E+3
1.131669E+3;1.123050E+5;-3.309440E+3;1.153493E+5;-3.038470E+3
9.741499E+2;1.124950E+5;-3.050840E+3;1.154934E+5;-2.740158E+3
8.385559E+2;1.126750E+5;-2.819910E+3;1.156219E+5;-2.475753E+3
7.218355E+2;1.128400E+5;-2.618680E+3;1.157368E+5;-2.242196E+3
6.213617E+2;1.129900E+5;-2.437310E+3;1.158401E+5;-2.036748E+3
5.348731E+2;1.131310E+5;-2.286060E+3;1.159332E+5;-1.856967E+3
4.604230E+2;1.132690E+5;-2.146810E+3;1.160175E+5;-1.700699E+3
3.963357E+2;1.134070E+5;-2.024040E+3;1.160945E+5;-1.566053E+3
3.411689E+2;1.135360E+5;-1.925750E+3;1.161650E+5;-1.451388E+3
2.936809E+2;1.136510E+5;-1.845850E+3;1.162303E+5;-1.355298E+3
2.528028E+2;1.137740E+5;-1.780800E+3;1.162912E+5;-1.276599E+3
2.176147E+2;1.138700E+5;-1.720330E+3;1.163486E+5;-1.214317E+3
1.873244E+2;1.139690E+5;-1.686160E+3;1.164033E+5;-1.167680E+3
1.612504E+2;1.140860E+5;-1.659120E+3;1.164560E+5;-1.136109E+3
1.388056E+2;1.141920E+5;-1.656150E+3;1.165074E+5;-1.119214E+3
1.194849E+2;1.142890E+5;-1.657810E+3;1.165583E+5;-1.116789E+3
1.028536E+2;1.143920E+5;-1.673680E+3;1.166094E+5;-1.128811E+3
8.853717E+1;1.145000E+5;-1.710260E+3;1.166612E+5;-1.155442E+3
7.621350E+1;1.145980E+5;-1.768680E+3;1.167146E+5;-1.197029E+3
6.560518E+1;1.147030E+5;-1.832410E+3;1.167701E+5;-1.254110E+3
5.647346E+1;1.147820E+5;-1.925170E+3;1.168286E+5;-1.327425E+3
4.861280E+1;1.150220E+5;-2.230340E+3;1.168909E+5;-1.417921E+3
4.184628E+1;1.150450E+5;-2.128780E+3;1.169576E+5;-1.526764E+3
3.602161E+1;1.151580E+5;-2.279340E+3;1.170297E+5;-1.655361E+3
3.100768E+1;1.152890E+5;-2.455810E+3;1.171081E+5;-1.805370E+3
2.669166E+1;1.154220E+5;-2.652610E+3;1.171939E+5;-1.978728E+3
2.297639E+1;1.155660E+5;-2.880080E+3;1.172881E+5;-2.177671E+3
1.977826E+1;1.157180E+5;-3.132900E+3;1.173920E+5;-2.404766E+3
1.702528E+1;1.158840E+5;-3.422550E+3;1.175070E+5;-2.662943E+3
1.465550E+1;1.160530E+5;-3.760230E+3;1.176344E+5;-2.955535E+3
1.261557E+1;1.162520E+5;-4.133110E+3;1.177760E+5;-3.286316E+3
1.085958E+1;1.164590E+5;-4.563060E+3;1.179337E+5;-3.659553E+3
9.348012E+0;1.166970E+5;-5.053430E+3;1.181094E+5;-4.080062E+3
8.046843E+0;1.169350E+5;-5.594780E+3;1.183054E+5;-4.553266E+3
6.926786E+0;1.172100E+5;-6.226960E+3;1.185244E+5;-5.085268E+3
5.962632E+0;1.175240E+5;-6.911650E+3;1.187690E+5;-5.682927E+3
5.132680E+0;1.178650E+5;-7.696310E+3;1.190426E+5;-6.353948E+3
4.418252E+0;1.182510E+5;-8.601420E+3;1.193487E+5;-7.106978E+3
3.803266E+0;1.186250E+5;-9.560730E+3;1.196912E+5;-7.951718E+3
3.273881E+0;1.192320E+5;-1.064680E+4;1.200747E+5;-8.899049E+3
2.818183E+0;1.196980E+5;-1.191060E+4;1.205041E+5;-9.961164E+3
2.425914E+0;1.203650E+5;-1.325770E+4;1.209850E+5;-1.115173E+4
2.088246E+0;1.208960E+5;-1.488720E+4;1.215238E+5;-1.248606E+4
1.797579E+0;1.216590E+5;-1.669700E+4;1.221275E+5;-1.398131E+4
1.547370E+0;1.226320E+5;-1.875170E+4;1.228041E+5;-1.565668E+4
1.331988E+0;1.237180E+5;-2.055570E+4;1.235623E+5;-1.753367E+4
1.146586E+0;1.248480E+5;-2.327190E+4;1.244123E+5;-1.963637E+4
9.869903E-1;1.258190E+5;-2.563220E+4;1.253652E+5;-2.199171E+4
8.496090E-1;1.277940E+5;-2.870540E+4;1.264337E+5;-2.462984E+4
7.313501E-1;1.287900E+5;-3.223000E+4;1.276320E+5;-2.758449E+4
6.295521E-1;1.306090E+5;-3.519160E+4;1.289759E+5;-3.089338E+4
5.419234E-1;1.331630E+5;-3.932080E+4;1.304836E+5;-3.459870E+4
4.664919E-1;1.351840E+5;-4.413270E+4;1.321751E+5;-3.874762E+4
4.015600E-1;1.370310E+5;-4.903400E+4;1.340733E+5;-4.339284E+4
3.456659E-1;1.393720E+5;-5.391380E+4;1.362040E+5;-4.859325E+4
2.975521E-1;1.424630E+5;-5.912380E+4;1.385960E+5;-5.441460E+4
2.561352E-1;1.463120E+5;-6.513020E+4;1.412822E+5;-6.093035E+4
2.204830E-1;1.505500E+5;-7.255860E+4;1.442996E+5;-6.822244E+4
1.897936E-1;1.549730E+5;-8.090220E+4;1.476900E+5;-7.638220E+4
1.633759E-1;1.596320E+5;-9.014730E+4;1.515008E+5;-8.551150E+4
1.406352E-1;1.644980E+5;-1.006240E+5;1.557857E+5;-9.572385E+4
1.210599E-1;1.696060E+5;-1.120380E+5;1.606057E+5;-1.071456E+5
1.042093E-1;1.750790E+5;-1.245460E+5;1.660301E+5;-1.199170E+5
8.970424E-2;1.812820E+5;-1.383630E+5;1.721377E+5;-1.341942E+5
7.721802E-2;1.881180E+5;-1.535740E+5;1.790182E+5;-1.501506E+5
6.646992E-2;1.955750E+5;-1.703350E+5;1.867740E+5;-1.679778E+5
5.721780E-2;2.041110E+5;-1.888800E+5;1.955221E+5;-1.878885E+5
4.925361E-2;2.140040E+5;-2.101180E+5;2.053962E+5;-2.101169E+5
4.239787E-2;2.250770E+5;-2.332610E+5;2.165499E+5;-2.349224E+5
3.649646E-2;2.373800E+5;-2.594910E+5;2.291591E+5;-2.625891E+5
3.141636E-2;2.513700E+5;-2.886770E+5;2.434265E+5;-2.934300E+5
2.704354E-2;2.668590E+5;-3.213090E+5;2.595840E+5;-3.277847E+5
2.327930E-2;2.843070E+5;-3.585180E+5;2.779013E+5;-3.660267E+5
2.003901E-2;3.047140E+5;-3.993890E+5;2.986877E+5;-4.085587E+5
1.724977E-2;3.270460E+5;-4.462460E+5;3.223010E+5;-4.558147E+5
1.484871E-2;3.536370E+5;-4.973470E+5;3.491561E+5;-5.082624E+5
1.278188E-2;3.838200E+5;-5.546260E+5;3.797308E+5;-5.663945E+5
1.100283E-2;4.173820E+5;-6.209570E+5;4.145771E+5;-6.307283E+5
9.471250E-3;4.550340E+5;-6.936100E+5;4.543405E+5;-7.018137E+5
8.152838E-3;5.007750E+5;-7.721230E+5;4.997578E+5;-7.801981E+5
7.018173E-3;5.512530E+5;-8.592390E+5;5.516679E+5;-8.664112E+5
6.041248E-3;6.126780E+5;-9.554050E+5;6.110693E+5;-9.610201E+5
5.200320E-3;6.813510E+5;-1.066500E+6;6.790698E+5;-1.064500E+6
4.476419E-3;7.505090E+5;-1.179490E+6;7.569457E+5;-1.177280E+6
3.853344E-3;8.467660E+5;-1.305840E+6;8.461205E+5;-1.299660E+6
3.317027E-3;9.479890E+5;-1.436190E+6;9.481992E+5;-1.431806E+6
2.855316E-3;1.061850E+6;-1.581320E+6;1.064969E+6;-1.573697E+6
2.457980E-3;1.195700E+6;-1.746760E+6;1.198304E+6;-1.724957E+6
2.115854E-3;1.352280E+6;-1.932010E+6;1.350322E+6;-1.885011E+6
1.821263E-3;1.503780E+6;-2.051740E+6;1.523165E+6;-2.052786E+6
1.567813E-3;1.729680E+6;-2.248170E+6;1.718787E+6;-2.226556E+6
1.349534E-3;1.934580E+6;-2.432790E+6;1.939378E+6;-2.404340E+6
1.161737E-3;2.193460E+6;-2.570010E+6;2.186437E+6;-2.583187E+6
9.999468E-4;2.437190E+6;-2.710760E+6;2.461613E+6;-2.759945E+6
dev3221_imps_32, freq /Hz, Zr , Zi, Zr calc, Zi calc
5.000000E+6;2.305230E+3;-4.369520E+3;2.827145E+3;-6.208156E+3
4.304039E+6;2.502930E+3;-5.134390E+3;3.205084E+3;-6.918939E+3
3.704951E+6;2.743850E+3;-5.985740E+3;3.636926E+3;-7.704948E+3
3.189251E+6;3.037730E+3;-6.932590E+3;4.130887E+3;-8.572420E+3
2.745333E+6;3.398150E+3;-7.987470E+3;4.696454E+3;-9.527601E+3
2.363204E+6;3.840950E+3;-9.163000E+3;5.344547E+3;-1.057655E+4
2.034265E+6;4.389220E+3;-1.046140E+4;6.087683E+3;-1.172489E+4
1.751111E+6;5.054000E+3;-1.189130E+4;6.940131E+3;-1.297748E+4
1.507370E+6;5.862330E+3;-1.346230E+4;7.918032E+3;-1.433799E+4
1.297556E+6;6.840150E+3;-1.517420E+4;9.039469E+3;-1.580837E+4
1.116947E+6;8.020240E+3;-1.702410E+4;1.032444E+4;-1.738824E+4
9.614765E+5;9.249920E+3;-1.861240E+4;1.179473E+4;-1.907410E+4
8.276465E+5;1.092730E+4;-2.079830E+4;1.347351E+4;-2.085853E+4
7.124447E+5;1.290580E+4;-2.307100E+4;1.538482E+4;-2.272927E+4
6.132780E+5;1.521330E+4;-2.539750E+4;1.755260E+4;-2.466833E+4
5.279145E+5;1.787680E+4;-2.774020E+4;1.999945E+4;-2.665118E+4
4.544330E+5;2.091400E+4;-3.005150E+4;2.274499E+4;-2.864624E+4
3.911795E+5;2.433450E+4;-3.227280E+4;2.580378E+4;-3.061473E+4
3.367304E+5;2.813100E+4;-3.434060E+4;2.918310E+4;-3.251117E+4
2.898602E+5;3.228300E+4;-3.618540E+4;3.288054E+4;-3.428462E+4
2.495140E+5;3.675200E+4;-3.774530E+4;3.688192E+4;-3.588088E+4
2.147836E+5;4.148140E+4;-3.896060E+4;4.115971E+4;-3.724552E+4
1.848874E+5;4.640120E+4;-3.978560E+4;4.567252E+4;-3.832763E+4
1.591525E+5;5.142930E+4;-4.019030E+4;5.036582E+4;-3.908388E+4
1.369998E+5;5.647520E+4;-4.016750E+4;5.517423E+4;-3.948245E+4
1.179305E+5;6.145790E+4;-3.972330E+4;6.002500E+4;-3.950602E+4
1.015155E+5;6.629140E+4;-3.888880E+4;6.484266E+4;-3.915358E+4
8.738533E+4;7.090410E+4;-3.770860E+4;6.955387E+4;-3.844050E+4
7.522198E+4;7.524900E+4;-3.623720E+4;7.409211E+4;-3.739701E+4
6.475168E+4;7.928080E+4;-3.453750E+4;7.840139E+4;-3.606520E+4
5.573875E+4;8.297760E+4;-3.266930E+4;8.243863E+4;-3.449528E+4
4.798036E+4;8.633420E+4;-3.069370E+4;8.617462E+4;-3.274149E+4
4.130187E+4;8.935670E+4;-2.866810E+4;8.959359E+4;-3.085824E+4
3.555298E+4;9.205560E+4;-2.663500E+4;9.269180E+4;-2.889701E+4
3.060428E+4;9.445620E+4;-2.463440E+4;9.547547E+4;-2.690406E+4
2.634441E+4;9.657280E+4;-2.269490E+4;9.795841E+4;-2.491905E+4
2.267748E+4;9.844460E+4;-2.083850E+4;1.001597E+5;-2.297446E+4
1.952095E+4;1.000840E+5;-1.908190E+4;1.021017E+5;-2.109568E+4
1.680379E+4;1.015340E+5;-1.743380E+4;1.038083E+5;-1.930147E+4
