Sample name : test hp4192a
Voltage : 0.100000
samedi 27 avril 2024, 15:43:52
Cycle number :   1
freq  ; Re Z ; Im Z
1.300000E+7	4.763355E+1	-5.671525E+0
1.258925E+7	4.769609E+1	-5.653646E+0
1.122019E+7	4.799686E+1	-5.578895E+0
1.000000E+7	4.837282E+1	-5.460080E+0
8.912509E+6	4.879754E+1	-5.258027E+0
7.943282E+6	4.922232E+1	-5.043222E+0
7.079457E+6	4.962962E+1	-4.787531E+0
6.309573E+6	5.001648E+1	-4.516651E+0
5.623413E+6	5.037198E+1	-4.238707E+0
5.011872E+6	5.069671E+1	-3.945405E+0
4.466835E+6	5.097920E+1	-3.654234E+0
3.981071E+6	5.125003E+1	-3.359105E+0
3.548133E+6	5.147816E+1	-3.076399E+0
3.162277E+6	5.167476E+1	-2.789560E+0
2.818382E+6	5.182849E+1	-2.525769E+0
2.511886E+6	5.195051E+1	-2.268208E+0
2.238721E+6	5.205055E+1	-2.026875E+0
1.995262E+6	5.211823E+1	-1.820009E+0
1.778279E+6	5.217509E+1	-1.612323E+0
1.584893E+6	5.222014E+1	-1.440398E+0
1.412537E+6	5.226394E+1	-1.295558E+0
1.258925E+6	5.229695E+1	-1.168519E+0
1.122018E+6	5.233964E+1	-1.041526E+0
1.000000E+6	5.235170E+1	-9.320822E-1
8.912509E+5	5.240324E+1	-8.415127E-1
7.943282E+5	5.242476E+1	-7.411870E-1
7.079457E+5	5.244586E+1	-6.590888E-1
6.309573E+5	5.246673E+1	-5.860833E-1
5.623413E+5	5.248749E+1	-5.130209E-1
5.011872E+5	5.249816E+1	-4.398178E-1
4.466835E+5	5.250866E+1	-3.757505E-1
3.981071E+5	5.250908E+1	-3.115988E-1
3.548133E+5	5.252942E+1	-2.475409E-1
3.162277E+5	5.252965E+1	-1.925321E-1
2.818382E+5	5.252980E+1	-1.466912E-1
2.511886E+5	5.252992E+1	-9.168210E-2
2.238721E+5	5.252999E+1	-3.667286E-2
1.995262E+5	5.251999E+1	2.749941E-2
1.778279E+5	5.249990E+1	1.007927E-1
1.584893E+5	5.242971E+1	1.738641E-1
1.412537E+5	5.242971E+1	1.738641E-1
1.258925E+5	5.234933E+1	2.649660E-1
1.122018E+5	5.220958E+1	2.095838E-1
1.000000E+5	5.218990E+1	1.001975E-1
8.912509E+4	5.221999E+1	3.645643E-2
7.943282E+4	5.223999E+1	2.735280E-2
7.079457E+4	5.225999E+1	2.736327E-2
6.309573E+4	5.226000E+1	9.121091E-3
5.623413E+4	5.227000E+1	-0.000000E+0
5.011872E+4	5.228000E+1	-9.124581E-3
4.466835E+4	5.228000E+1	-9.124581E-3
3.981071E+4	5.228000E+1	-1.824916E-2
3.548133E+4	5.229999E+1	-2.738421E-2
3.162277E+4	5.230999E+1	-2.738945E-2
2.818382E+4	5.231999E+1	-3.652625E-2
2.511886E+4	5.233999E+1	-3.654021E-2
2.238721E+4	5.234999E+1	-3.654719E-2
1.995262E+4	5.235999E+1	-2.741563E-2
1.778279E+4	5.236999E+1	-2.742087E-2
1.584893E+4	5.236999E+1	-2.742087E-2
1.412537E+4	5.237999E+1	-2.742610E-2
1.258925E+4	5.238000E+1	-1.828407E-2
1.122018E+4	5.239000E+1	-1.828756E-2
1.000000E+4	5.239000E+1	-1.828756E-2
8.912509E+3	5.240000E+1	-1.829105E-2
7.943282E+3	5.240000E+1	-1.829105E-2
7.079457E+3	5.241000E+1	-1.829454E-2
6.309573E+3	5.241000E+1	-1.829454E-2
5.623413E+3	5.242000E+1	-1.829803E-2
5.011872E+3	5.242000E+1	-1.829803E-2
4.466835E+3	5.243000E+1	-1.830152E-2
3.981071E+3	5.243000E+1	-1.830152E-2
3.548133E+3	5.243000E+1	-1.830152E-2
3.162277E+3	5.244000E+1	-1.830501E-2
2.818382E+3	5.244000E+1	-9.152507E-3
2.511886E+3	5.244000E+1	-9.152507E-3
2.238721E+3	5.245000E+1	-9.154252E-3
1.995262E+3	5.246000E+1	-0.000000E+0
1.778279E+3	5.246000E+1	-0.000000E+0
1.584893E+3	5.247000E+1	0.000000E+0
1.412537E+3	5.246000E+1	-9.155997E-3
1.258925E+3	5.246000E+1	0.000000E+0
1.122018E+3	5.246000E+1	0.000000E+0
1.000000E+3	5.247000E+1	9.157743E-3
8.912500E+2	5.248000E+1	9.159488E-3
7.943280E+2	5.249000E+1	1.832247E-2
7.079450E+2	5.248999E+1	2.748370E-2
6.309570E+2	5.248999E+1	2.748370E-2
5.623410E+2	5.249999E+1	3.665191E-2
5.011870E+2	5.249998E+1	4.581489E-2
4.466830E+2	5.247999E+1	2.747846E-2
3.981070E+2	5.247999E+1	3.663795E-2
3.548130E+2	5.247999E+1	3.663795E-2
3.162270E+2	5.246998E+1	4.578871E-2
2.818380E+2	5.245997E+1	5.493597E-2
2.511880E+2	5.244996E+1	6.407975E-2
2.238720E+2	5.244995E+1	7.323399E-2
1.995260E+2	5.243994E+1	8.237253E-2
1.778270E+2	5.241990E+1	1.006391E-1
1.584890E+2	5.238997E+1	5.486267E-2
1.412530E+2	5.236997E+1	5.484173E-2
1.258920E+2	5.234996E+1	6.395757E-2
1.122010E+2	5.233996E+1	6.394536E-2
1.000000E+2	5.230995E+1	7.303851E-2
8.912500E+1	5.228995E+1	7.301059E-2
7.943200E+1	5.224994E+1	8.207407E-2
7.079400E+1	5.222994E+1	8.204266E-2
6.309500E+1	5.218994E+1	8.197983E-2
5.623400E+1	5.215992E+1	9.103633E-2
5.011800E+1	5.211992E+1	9.096651E-2
4.466800E+1	5.207992E+1	9.089670E-2
